"","group","group_name","seqnames","start","end","strand","name","idx","Log2FC","FDR","MeanDiff"
"16428",2,"C2","4",8640721,8640830,1,"MIR6704",258,1.11971516738436,3.73487349639811e-07,0.244769056661712
"11449",2,"C2","23",5617280,5617148,2,"LOC112530231",277,1.01004137997641,4.71094132887308e-07,0.263728472775131
"13498",2,"C2","3",16194666,16199101,1,"MAL",331,1.15284994206446,8.2451915382595e-07,0.114315655930835
"86",2,"C2","1",1479931,1479841,2,"MIR183",86,1.22545823889907,1.23986304698979e-06,0.210082917207907
"12039",2,"C2","25",3624498,3617842,2,"NA_ENSGALG00000014643",307,1.29074753921349,3.02154020146766e-06,0.10242092842806
"15918",2,"C2","33",5078182,5097737,1,"SLC4A8",202,1.09486369005149,3.5111116647954e-06,0.0887266235024483
"91",2,"C2","1",1553201,1553310,1,"MIR6629",91,1.02325620764757,1.00141524791503e-05,0.228224666304036
"15927",2,"C2","33",5245597,5241761,2,"KRT75",211,1.39563801836293,1.20914686502487e-05,0.0562084335980629
"84",2,"C2","1",1478784,1478703,2,"MIR182",84,1.42769501929795,1.25785058772429e-05,0.164811704222716
"10894",2,"C2","21",5605153,5586241,2,"CLCN6",255,1.0076698393741,1.30497512425027e-05,0.117635616588911
"8825",2,"C2","2",56131629,56134279,1,"NA_ENSGALG00000052469",960,1.12201752782414,2.38323505075331e-05,0.0417327924339866
"15603",2,"C2","31",5563312,5564800,1,"NA_ENSGALG00000046943",302,1.27575573177878,2.53689272008775e-05,0.031184208774077
"6314",2,"C2","15",8330780,8338969,1,"LOC769554",310,1.20142711679129,3.13512826934688e-05,0.0951496153105635
"85",2,"C2","1",1479800,1479722,2,"MIR96",85,1.44108750575983,4.57351152913801e-05,0.175435161132576
"1046",2,"C2","1",57308452,57311917,1,"NA_ENSGALG00000048948",1046,1.08478763499535,5.02431538973605e-05,0.155414794827664
"12003",2,"C2","25",3310726,3309972,2,"NA_ENSGALG00000026613",271,1.14802716691302,7.25678413621765e-05,0.193026163806017
"12937",2,"C2","28",1976068,1967443,2,"NA_ENSGALG00000044471",116,1.10405166174846,7.57251218322529e-05,0.0810404262643144
"15601",2,"C2","31",5589111,5482832,2,"LOC107049467",300,1.1960128699482,8.50582274740113e-05,0.0324959506500135
"19808",2,"C2","6",17399196,17404437,1,"RP11-400G3.5",359,1.02405021555851,0.000119181277105798,0.0609291790500452
"12004",2,"C2","25",3314646,3312351,2,"S100A4",272,1.03647032824023,0.000210675550793107,0.166647642438616
"3292",2,"C2","1",197027038,197027961,1,"NA_ENSGALG00000051726",3292,1.07565506741785,0.000286987582529934,0.131333962635528
"11860",2,"C2","25",2221768,2221403,2,"LOC100859657",128,1.12828020166063,0.000775866229180959,0.0778521789133455
"15932",2,"C2","33",5351881,5348560,2,"KRT75L2",216,1.0392728539286,0.00088140338695526,0.0553420056030412
"15574.1",2,"C2","31",4815505,4821377,1,"NA_ENSGALG00000052173",273,1.059347498297,0.0010698979808708,0.0442307216088544
"11859",2,"C2","25",2222899,2223546,1,"LOC425362",127,1.13533875271679,0.00108333044279623,0.0724392246993323
"12002",2,"C2","25",3309315,3308021,2,"S100A6",270,1.09137481561894,0.0014093367095957,0.131927017703973
"12439",2,"C2","27",2604129,2563991,2,"NA_ENSGALG00000044631",36,1.10826050139855,0.00161825985030107,0.0132712678461416
"21824",2,"C2","9",924035,923918,2,"LOC112533058",14,1.13766114339591,0.0045639736747274,0.0403319702509166
"1297",2,"C2","1",71340265,71337674,2,"NA_ENSGALG00000050747",1297,1.029587249615,0.00705094440675613,0.0831254811455638
"4954",2,"C2","13",664468,634162,2,"NA_ENSGALG00000041901",9,1.44327277793785,0.00756568249173074,0.00576719986242157
"18085",2,"C2","5",506771,505773,2,"OR8D4",57,1.17696507219912,0.00936678365403784,0.075315774281142
"23150",3,"C3","Z",27627531,27624861,2,"RLN3",485,1.12693233189738,0.000660744172456695,0.270559826123313
"14827",4,"C4","3",93812741,93814631,1,"NA_ENSGALG00000050992",1660,1.01331580037702,3.59254871615617e-08,0.149728243326063
"8505",4,"C4","2",35747472,35741014,2,"NA_ENSGALG00000011267",640,1.01652433349854,6.32187091782316e-08,0.329132564143331
"7988",4,"C4","2",3966061,3968522,1,"TNFRSF14",123,1.12896651713191,1.42306065955097e-06,0.262778201952115
"7987",4,"C4","2",3958454,3963878,1,"CHDSD",122,1.13709876323554,2.17365884787917e-06,0.210357831661472
"18027",4,"C4","4",91278824,91272521,2,"NA_ENSGALG00000045640",1857,2.02191608241356,2.56347251360293e-06,0.107235406842802
"22214",4,"C4","9",15127190,15142216,1,"MUC4",404,1.16590537632329,6.7283876705916e-06,0.145309845039447
"18026",4,"C4","4",91278824,91264001,2,"NA_ENSGALG00000051068",1856,1.99677515646111,9.25047983725142e-06,0.10309256486692
"91.1",4,"C4","1",1553201,1553310,1,"MIR6629",91,1.25701651695063,2.59299236998366e-05,0.180102699356069
"10850",4,"C4","21",4843618,4842054,2,"PLA2G2E",211,1.16475242172297,0.000135730453100409,0.142261626390188
"8540",4,"C4","2",38571921,38568089,2,"NA_ENSGALG00000046816",675,1.03059076372886,0.000140358420362929,0.191076457855195
"21061",4,"C4","8",163777,158537,2,"NA_ENSGALG00000047113",1,1.38803390215078,0.000184340716184074,0.0475110549530759
"12553",4,"C4","27",4003494,3988882,2,"ARHGAP27",150,1.03911602803075,0.000343813632563551,0.0986257653136238
"9151",4,"C4","2",79566854,79566962,1,"MIR6562",1286,1.10808331663025,0.000401976300125422,0.0196961726497688
"11787",4,"C4","25",555098,548759,2,"NA_ENSGALG00000053962",55,1.58029668989996,0.000842424488572369,0.0289496519029144
"9150",4,"C4","2",79556464,79556550,1,"NA_ENSGALG00000049621",1285,1.15986832838416,0.00175710905794493,0.0886337546299056
"36.1",4,"C4","1",795368,793067,2,"NA_ENSGALG00000051631",36,1.02667539124822,0.00215480898080115,0.0499960333664449
"15659",4,"C4","32",178234,170673,2,"SLC8A2",20,1.30995434758687,0.00231122019634017,0.0736096474524229
"11785",4,"C4","25",542751,539407,2,"NA_ENSGALG00000046893",53,1.05886878746271,0.00277304487984845,0.0268732093389636
"7868",4,"C4","2",34684,33483,2,"NA_ENSGALG00000048146",3,1.21741744961673,0.00361808422932749,0.0448148897674827
"21072",4,"C4","8",347799,346792,2,"NA_ENSGALG00000055072",12,1.07739422243198,0.00599852309927987,0.040696197240807
"37",4,"C4","1",798428,795452,2,"NA_ENSGALG00000047599",37,1.83118315112844,0.00662131170548478,0.0242856950273754
"15660.1",4,"C4","32",174553,178234,1,"NA_ENSGALG00000053838",21,1.50895144447612,0.0067015310547776,0.0584044150494269
"16005.1",4,"C4","33",6279764,6270021,2,"NA_ENSGALG00000048236",289,1.26981533655102,0.00704625685014853,0.0593118114791495
"39.1",4,"C4","1",801506,798987,2,"NA_ENSGALG00000054762",39,1.18053056242773,0.00818985522471571,0.0237545076438989
"15372.1",4,"C4","31",2138510,2126275,2,"NA_ENSGALG00000048273",71,1.15834966470762,0.0083384962180624,0.035983885739431
"5995.1",4,"C4","14",15986289,15984884,2,"NA_ENSGALG00000047779",531,1.128898704204,0.00946962849787157,0.0402716186969896
"38.1",4,"C4","1",799314,802388,1,"NA_ENSGALG00000053751",38,1.39885674902825,0.00995947703441728,0.0234044040261583
"19097",5,"C5","5",45549295,45551276,1,"FAM181A",1069,1.1543299893112,4.065884659891e-31,0.928463785664526
"1379",5,"C5","1",75637754,75632084,2,"AICDA",1379,1.20590145965584,1.49274066548121e-14,0.145314489992188
"16995",5,"C5","4",38524016,38536178,1,"NA_ENSGALG00000036848",825,1.18898422703155,7.54579951098307e-12,0.218195627861949
"12655.1",5,"C5","27",6260733,6271956,1,"HOXB3",252,1.10984909962147,5.15808677270504e-10,0.162159325489522
"17963.1",5,"C5","4",90136919,90138551,1,"NA_ENSGALG00000054406",1793,1.19940709488831,6.55116869000992e-10,0.239584909344094
"9622",5,"C5","2",112402010,112393818,2,"NA_ENSGALG00000054692",1757,1.00705375403944,9.95265199377224e-09,0.173417292699397
"23707",5,"C5","Z",68412765,68426412,1,"NA_ENSGALG00000046473",1042,1.01558375165702,7.78879740143532e-07,0.074256033034577
"12656.1",5,"C5","27",6277279,6280220,1,"HOXB2",253,1.03995814821617,4.01721966576844e-06,0.219657355145825
"7940",5,"C5","2",1227522,1231654,1,"NA_ENSGALG00000053636",75,1.06551496552299,7.79820296310092e-06,0.11541731144285
"3344",5,"C5","10",798787,635399,2,"NA_ENSGALG00000038550",5,1.08747631689907,0.00395264891129467,0.0144415298751175
"3345",5,"C5","10",688765,732499,1,"LOC107049470",6,1.08881150515557,0.00783913356515587,0.0114334656966222
"22689",6,"C6","Z",923007,921298,2,"RAX",24,1.1609295613642,5.30305185294636e-13,0.484250554259425
"22692",6,"C6","Z",974443,972938,2,"NA_ENSGALG00000050607",27,1.01468898952272,2.01798803076255e-11,0.474030659075413
"21709",6,"C6","8",26194902,26178921,2,"C8B",649,1.03270477632963,2.71777411094259e-09,0.110905085615644
"16475",6,"C6","4",10677179,10677225,1,"NA_ENSGALG00000050861",305,1.0077407233799,3.18585713310839e-08,0.190723204635961
"11981",6,"C6","25",3191593,3182276,2,"LOC110231148",249,1.12760250389122,0.00221192137450595,0.0246302930364972
"11982",6,"C6","25",3186153,3187058,1,"LOC107055125",250,1.16262545486043,0.00324850465967944,0.0290343335874607
"11980",6,"C6","25",3177791,3177375,2,"LOC771082",248,1.23568952264043,0.00363136094144316,0.0469191945916446
"11979",6,"C6","25",3178913,3179890,1,"LOC771066",247,1.19386926328742,0.00508449979916192,0.0400343463920028
"19835",7,"C7","6",18291826,18287218,2,"WNT8B",386,1.12507563241318,4.52109185860855e-14,0.332210111821159
"10700",7,"C7","21",1419447,1417763,2,"LOC419390",61,1.02679162388999,1.36693518820454e-13,0.748337088086272
"12518",7,"C7","27",3523220,3544732,1,"WNT3",115,1.25104050813434,5.00317658543562e-12,0.251565660269609
"12519",7,"C7","27",3542174,3542283,1,"MIR6695",116,1.56843266519036,9.9035497996698e-12,0.529187714491489
"11602",7,"C7","24",3440505,3434745,2,"NA_ENSGALG00000053467",106,1.02134054907986,5.00725519220239e-11,0.454615974593548
"19836",7,"C7","6",18299595,18302384,1,"NA_ENSGALG00000053548",387,1.10002776728897,2.34781999194931e-09,0.309884689907315
"10100",7,"C7","2",148001344,147999992,2,"ARC",2235,1.0474678563164,2.53033278123958e-09,0.245175645491013
"9525",7,"C7","2",106129430,106138301,1,"TTR",1660,1.07334313568078,2.27764881060157e-08,0.189523183654162
"9524",7,"C7","2",106117473,106117521,1,"NA_ENSGALG00000047171",1659,1.06016502347416,9.20401723877668e-08,0.624751252219684
"15921",7,"C7","33",5133194,5128764,2,"AQP2",205,1.08830689271704,6.5964112826511e-06,0.0948525214139368
"6431",7,"C7","15",10943950,10932507,2,"NA_ENSGALG00000051703",427,1.19667407031146,9.12938179645944e-06,0.141173759549543
"18363",7,"C7","5",12210163,12224239,1,"NA_ENSGALG00000048626",335,1.02075152761403,2.26495071249933e-05,0.158333341561262
"15259",7,"C7","30",1086365,1087058,1,"NA_ENSGALG00000040811",91,1.18468293640836,2.46273981162531e-05,0.208369723509047
"1548",7,"C7","1",80116058,80116139,1,"NA_ENSGALG00000052278",1548,1.03083713530905,2.93226327407154e-05,0.128961724376415
"10984",7,"C7","22",973156,976774,1,"GNRH1",40,1.12510207767095,0.000111786975690315,0.0966626245272223
"14564",7,"C7","3",76104264,76109181,1,"NA_ENSGALG00000053938",1397,1.10423309531726,0.000138218565484834,0.139858490805063
"4222",7,"C7","11",11171267,11167443,2,"NA_ENSGALG00000054822",293,1.13996069688017,0.00350706146139337,0.056561645532378
"9526",7,"C7","2",106140241,106146311,1,"LOC112531842",1661,1.10285385173408,0.00524806896663487,0.0891636988931927
"889",8,"C8","1",51055215,51064410,1,"SOX10",889,1.77949799671782,1.42669187538706e-62,0.633733038832385
"19742",8,"C8","6",13008773,13008860,1,"NA_ENSGALG00000047169",293,1.36174015657787,2.78659831289976e-38,0.753414157188508
"10391",8,"C8","20",8340728,8372146,1,"COL9A3",225,1.23308168465118,7.26544691883914e-33,0.327335325525651
"17099",8,"C8","4",44840720,44835623,2,"NA_ENSGALG00000052549",929,1.16226825141559,8.01339228829405e-33,0.512937134601569
"18695",8,"C8","5",24962654,24953840,2,"NA_ENSGALG00000053185",667,1.31296319920463,2.26799155006093e-28,0.30363840270042
"15099",8,"C8","3",107468665,107467262,2,"AvBD5",1932,1.41702060908767,1.89390336211705e-27,0.349248365058211
"18118",8,"C8","5",758616,732831,2,"NA_ENSGALG00000054304",90,1.06248978550709,1.84096225767755e-26,0.358797968989202
"229",8,"C8","1",12874644,12862932,2,"NA_ENSGALG00000046379",229,1.19763714733892,1.02058378163885e-25,0.243569698662576
"23157",8,"C8","Z",27814456,27819700,1,"MLANA",492,1.96822170550136,1.1283018293511e-25,0.234181796275556
"8616",8,"C8","2",42655342,42654209,2,"CCR8L",751,1.30635041175162,1.46017323408182e-24,0.313165307156073
"21104",8,"C8","8",1716626,1713265,2,"NA_ENSGALG00000048335",44,1.21509222085467,7.93325219993486e-22,0.303707019360656
"13293",8,"C8","3",5661982,5666978,1,"CTAGE1",126,1.11782565493955,5.01763342957561e-21,0.185278767567561
"15100",8,"C8","3",107472826,107470958,2,"AvBD4",1933,1.17381277495904,1.0018824240529e-20,0.336781815513345
"14302",8,"C8","3",57946046,57961623,1,"NA_ENSGALG00000054418",1135,1.01646425826821,8.79948673586746e-20,0.235511069761084
"7954",8,"C8","2",2136868,2124989,2,"NA_ENSGALG00000005303",89,1.0969513454759,3.59848956671522e-18,0.172797770918983
"15098",8,"C8","3",107464431,107461886,2,"AvBD3",1931,1.14845106265388,1.50319792455372e-17,0.152719075988123
"16700",8,"C8","4",20863055,20863184,1,"LOC112532455",530,1.22133527621466,1.63612331749488e-14,0.48057366366601
"23156",8,"C8","Z",27800576,27810305,1,"LOC101750948",491,1.09477851723498,2.8394731553639e-14,0.13717977562055
"13294",8,"C8","3",5705855,5729959,1,"NA_ENSGALG00000042786",127,1.00927366552662,3.47882965078311e-14,0.0266545491429994
"8587",8,"C8","2",41502573,41507421,1,"NA_ENSGALG00000047341",722,1.14974067657289,1.70750822114288e-11,0.118939290914751
"8421",8,"C8","2",31118199,31119266,1,"NA_ENSGALG00000048251",556,1.82217096748739,3.25479671462949e-11,0.0847272012788202
"11964",8,"C8","25",3124408,3123320,2,"LOC100858797",232,1.51271887120507,4.08622687577357e-09,0.11149291380454
"11963",8,"C8","25",3120647,3119914,2,"LOC769121",231,1.4243823860641,9.86434428958519e-09,0.0903029816696151
"21960",8,"C8","9",4924316,4921468,2,"NEU4",150,1.17861802396478,1.12231137071559e-08,0.168426191597157
"1364",8,"C8","1",75150800,75156525,1,"NA_ENSGALG00000053952",1364,1.01823131557446,1.81698480829424e-08,0.081121201165355
"20595",8,"C8","7",15198607,15199848,1,"NA_ENSGALG00000050089",291,1.11788142628536,2.57065319447659e-08,0.245638327625834
"4023",8,"C8","11",1441040,1440907,2,"NA_ENSGALG00000017826",94,1.33816709926345,7.40526428785388e-07,0.173151611139962
"19322",9,"C9","5",55285880,55276966,2,"NA_ENSGALG00000049279",1294,1.42413578454149,4.56628994965403e-16,0.358611986807035
"16674",9,"C9","4",18717690,18719237,1,"NA_ENSGALG00000049690",504,1.38989440819426,1.59202169983767e-14,0.18783513135432
"21629",9,"C9","8",22871630,22880354,1,"NA_ENSGALG00000051851",569,1.5587392590491,1.38604209055941e-12,0.206212285592259
"3727",9,"C9","10",13808898,13806732,2,"NA_ENSGALG00000049960",388,1.20395149305687,4.00058110805627e-09,0.339919081365436
"16362",9,"C9","4",4071292,4071148,2,"LOC112532462",192,1.36788653998349,8.4577641951094e-09,0.238259757317849
"7075",9,"C9","18",1670808,1676288,1,"PIRT",38,1.0725565210529,9.48191972776999e-09,0.23837433989743
"4598",9,"C9","12",3652932,3651744,2,"NA_ENSGALG00000052896",159,1.42921969188175,1.33763138072837e-08,0.204419115836005
"10868.1",9,"C9","21",4953458,4950790,2,"NA_ENSGALG00000051734",229,1.47406275620504,1.42547086261165e-07,0.146801774067357
"7063",9,"C9","18",786461,786541,1,"MIR1748",26,1.17646766720551,1.8668100963085e-07,0.353402181784583
"12750",9,"C9","27",7433484,7431893,2,"NA_ENSGALG00000040050",347,1.13319423399206,1.9902219846907e-07,0.238167676483899
"19617",9,"C9","6",9889224,9894297,1,"NA_ENSGALG00000052990",168,1.07219250732457,2.04526320033381e-07,0.229469367241385
"23188",9,"C9","Z",31708325,31707230,2,"CER1",523,1.20568667510148,2.88538661366711e-07,0.222661994040824
"10869",9,"C9","21",4962579,4955139,2,"TMEM51",230,1.19096716729472,3.13155448601805e-07,0.157231899914442
"3303",9,"C9","1",197219745,197222528,1,"NA_ENSGALG00000031533",3303,1.05367235033952,6.22313485656743e-07,0.181237389689721
"10921",9,"C9","21",6426299,6417028,2,"NA_ENSGALG00000004878",282,1.0061944236706,1.1864772493761e-06,0.126371523172179
"5238",9,"C9","13",11295210,11299437,1,"LOC101749502",293,1.23357945311844,1.23432286135413e-06,0.219882532189978
"15923",9,"C9","33",5164024,5168544,1,"BCDIN3D",207,1.02138359951654,1.40462468946645e-06,0.246500145929432
"11986",9,"C9","25",3211964,3211210,2,"EDBETA",254,1.58071080389066,9.29004753796013e-06,0.105226210120997
"12202",9,"C9","26",1650998,1650916,2,"MIRLET7A1",112,1.05310335992401,1.03834653433262e-05,0.183795949376033
"7099",9,"C9","18",2559351,2554245,2,"NA_ENSGALG00000048088",62,1.07731672584535,1.0626603509097e-05,0.127293362162833
"4425",9,"C9","11",19781448,19781534,1,"LOC112533310",496,1.2751643791366,1.93782678524477e-05,0.139284981659751
"3764",9,"C9","10",15523587,15545140,1,"NA_ENSGALG00000050101",425,1.13518450369276,2.43772721574657e-05,0.196594886055304
"11875",9,"C9","25",2267965,2266372,2,"LOC408038",143,1.24217478790369,3.94508531440533e-05,0.144061484869273
"3222",9,"C9","1",195025781,195025744,2,"NA_ENSGALG00000051646",3222,1.0209001234918,7.89213818386282e-05,0.346740301733994
"6349",9,"C9","15",9146209,9146100,2,"MIR6673",345,1.11354903070954,0.000164769563140656,0.194762809292019
"12366",9,"C9","26",4944658,4941751,2,"GASTL",276,1.04977352522389,0.000179441132674261,0.152055756126963
"15704",9,"C9","32",592586,585791,2,"LOC107051250",65,1.08744520162919,0.000198457456650236,0.045108945989139
"11682",9,"C9","24",5489870,5487325,2,"CD3D",186,1.07746849641107,0.000320727120491213,0.179262439413184
"7607",9,"C9","19",4964040,4963041,2,"LOC417536",158,1.23298651214958,0.000670821357974631,0.0685111827900965
"15598",9,"C9","31",5431759,5430421,2,"NA_ENSGALG00000044592",297,1.01046747341226,0.00112336335938843,0.0385222798837437
"15088",9,"C9","3",107397608,107393000,2,"AvBD13",1921,1.02198207420734,0.00138512125809648,0.110723333904868
"10867",9,"C9","21",4940088,4937114,2,"NA_ENSGALG00000034761",228,1.03356584646726,0.00157144550487608,0.0971675995537111
"10865",9,"C9","21",4933495,4931592,2,"CTRC",226,1.03004053360548,0.00199341737463078,0.110189946077632
"15705",9,"C9","32",594320,602481,1,"LOC112530469",66,1.18502559582191,0.00575159530714682,0.0511284355531126
"10866",9,"C9","21",4936536,4933765,2,"EFHD2",227,1.01596430413233,0.00675343012025859,0.101751393745805
"15089",9,"C9","3",107403775,107402570,2,"AvBD12",1922,1.31703209041891,0.0074788777550118,0.0949496693836455
"15806",9,"C9","33",2307783,2306707,2,"OR14J1L57",90,1.98958503825054,0.00799131586829159,0.0161508351907323
"5339",10,"C10","13",14943967,14982567,1,"COL23A1",394,1.45978222087717,1.13025332104817e-39,0.551876931127767
"6804",10,"C10","17",5405912,5406005,1,"MIR199B1",164,1.679789233686,2.41112166341809e-34,1.77093561761211
"368",10,"C10","1",23518797,23518734,2,"MIR1645",368,1.44966157651529,4.06520339305437e-34,1.02722170631102
"23688",10,"C10","Z",67120083,67121281,1,"NA_ENSGALG00000050794",1023,1.6147207573282,3.86829588967855e-33,0.97527405674186
"4324",10,"C10","11",17251686,17255484,1,"NA_ENSGALG00000051911",395,1.15385227690096,5.10797039472805e-29,0.732625396158567
"183",10,"C10","1",7544745,7528773,2,"NA_ENSGALG00000054941",183,1.15856918313293,6.7204097904025e-29,0.636719666936411
